X,Y,O,44:25:2C:54:32:F9,49:29:6D:6C:49:9F,5c:83:8f:bc:40:10,5c:83:8f:bc:40:13,5c:83:8f:bc:40:15,5c:83:8f:bc:40:16,5c:83:8f:bc:40:17,5c:83:8f:bc:40:18,5c:83:8f:f2:e3:60,5c:83:8f:f2:e3:63,5c:83:8f:f2:e3:65,5c:83:8f:f2:e3:66,5c:83:8f:f2:e3:67,5c:83:8f:f2:e3:68,5c:83:8f:f2:e3:69,5c:83:8f:f2:e3:6a,5c:83:8f:f2:e3:6c,5c:83:8f:f2:e3:6f,7A:06:A9:3F:24:3C,c8:f9:f9:72:c8:f0,c8:f9:f9:72:c8:f3,c8:f9:f9:72:c8:f4,c8:f9:f9:72:c8:f5,c8:f9:f9:72:c8:f6,c8:f9:f9:72:e7:80,c8:f9:f9:72:e7:83,c8:f9:f9:72:e7:84,c8:f9:f9:72:e7:85,c8:f9:f9:72:e7:86,c8:f9:f9:72:e7:89,c8:f9:f9:72:e7:8a,c8:f9:f9:72:e7:8b,c8:f9:f9:72:e7:8c,c8:f9:f9:72:e7:8f,c8:f9:f9:72:eb:50,c8:f9:f9:72:eb:53,c8:f9:f9:72:eb:54,c8:f9:f9:72:eb:55,c8:f9:f9:72:eb:56,c8:f9:f9:73:36:20,c8:f9:f9:73:36:25,c8:f9:f9:73:36:28,c8:f9:f9:73:38:b0,c8:f9:f9:73:38:b3,c8:f9:f9:73:38:b4,c8:f9:f9:73:38:b5,c8:f9:f9:73:38:b6,c8:f9:f9:88:23:20,c8:f9:f9:88:23:24,c8:f9:f9:88:23:25,c8:f9:f9:88:39:10,c8:f9:f9:88:39:13,c8:f9:f9:88:39:14,c8:f9:f9:88:39:15,c8:f9:f9:88:39:16,c8:f9:f9:88:39:19,c8:f9:f9:88:39:1a,c8:f9:f9:88:39:1b,c8:f9:f9:88:39:1c,c8:f9:f9:88:39:1f,c8:f9:f9:88:8b:60,c8:f9:f9:88:8b:63,c8:f9:f9:88:8b:64,c8:f9:f9:88:8b:65,c8:f9:f9:88:8b:66,c8:f9:f9:88:8b:69,c8:f9:f9:88:8b:6a,c8:f9:f9:88:8b:6c,fc:5b:39:b0:4e:bf,magX,magY,magZ,Ori
8.8,4.8,90,-86,-75,-110,-80,-110,-110,-81,-110,-110,-81,-110,-80,-110,-110,-110,-110,-110,-110,-77,-110,-110,-110,-110,-110,-75,-110,-60,-60,-59,-66,-67,-66,-66,-67,-73,-73,-73,-73,-73,-110,-110,-110,-75,-110,-75,-77,-75,-110,-110,-110,-110,-110,-72,-110,-110,-80,-79,-80,-80,-79,-110,-68,-110,-110,-110,-110,-110,-110,-110,20.49560546875,-43.0755615234375,-4.79278564453125,267.90222
8.8,4.8,90,-84,-82,-110,-80,-110,-110,-81,-110,-110,-81,-110,-80,-110,-110,-110,-110,-110,-110,-73,-110,-110,-110,-110,-110,-75,-110,-60,-60,-59,-66,-67,-66,-66,-67,-73,-73,-73,-73,-73,-110,-110,-110,-75,-110,-75,-77,-75,-110,-110,-110,-110,-110,-72,-110,-110,-80,-79,-80,-80,-79,-110,-68,-110,-110,-110,-110,-110,-110,-110,23.1781005859375,-35.3408813476562,-22.3098754882812,265.70111
8.8,4.8,180,-93,-78,-110,-80,-110,-110,-81,-110,-110,-81,-110,-80,-110,-110,-110,-110,-110,-110,-77,-110,-110,-110,-110,-110,-75,-110,-60,-60,-59,-66,-67,-66,-66,-67,-73,-73,-73,-73,-73,-110,-110,-110,-75,-110,-75,-77,-75,-110,-110,-110,-110,-110,-72,-110,-110,-80,-79,-80,-80,-79,-110,-68,-110,-110,-110,-110,-110,-110,-110,23.1781005859375,-35.3408813476562,-22.3098754882812,352.43713
8.8,4.8,180,-94,-79,-110,-80,-110,-110,-81,-110,-110,-81,-110,-80,-110,-110,-110,-110,-110,-110,-83,-110,-110,-110,-110,-110,-75,-110,-60,-60,-59,-66,-67,-66,-66,-67,-73,-73,-73,-73,-73,-110,-110,-110,-75,-110,-75,-77,-75,-110,-110,-110,-110,-110,-72,-110,-110,-80,-79,-80,-80,-79,-110,-68,-110,-110,-110,-110,-110,-110,-110,6.298828125,-6.3323974609375,-43.3639526367188,348.87704
8.8,4.8,180,-91,-76,-110,-80,-110,-110,-81,-110,-110,-81,-110,-80,-110,-110,-110,-110,-110,-110,-78,-110,-110,-110,-110,-110,-75,-110,-60,-60,-59,-66,-67,-66,-66,-67,-73,-73,-73,-73,-73,-110,-110,-110,-75,-110,-75,-77,-75,-110,-110,-110,-110,-110,-72,-110,-110,-80,-79,-80,-80,-79,-110,-68,-110,-110,-110,-110,-110,-110,-110,10.1699829101563,-16.11328125,-42.3019409179688,351.47995
8.8,4.8,180,-92,-79,-110,-80,-110,-110,-81,-110,-110,-81,-110,-80,-110,-110,-110,-110,-110,-110,-78,-110,-110,-110,-110,-110,-75,-110,-60,-60,-59,-66,-67,-66,-66,-67,-73,-73,-73,-73,-73,-110,-110,-110,-75,-110,-75,-77,-75,-110,-110,-110,-110,-110,-72,-110,-110,-80,-79,-80,-80,-79,-110,-68,-110,-110,-110,-110,-110,-110,-110,9.698486328125,-28.4683227539062,-37.7197265625,352.45645
8.8,4.8,180,-99,-77,-110,-80,-110,-110,-81,-110,-110,-81,-110,-80,-110,-110,-110,-110,-110,-110,-78,-110,-110,-110,-110,-110,-75,-110,-60,-60,-59,-66,-67,-66,-66,-67,-73,-73,-73,-73,-73,-110,-110,-110,-75,-110,-75,-77,-75,-110,-110,-110,-110,-110,-72,-110,-110,-80,-79,-80,-80,-79,-110,-68,-110,-110,-110,-110,-110,-110,-110,5.2581787109375,-28.2257080078125,-36.4242553710937,353.94531
8.8,4.8,180,-88,-81,-110,-80,-110,-110,-81,-110,-110,-81,-110,-80,-110,-110,-110,-110,-110,-110,-82,-110,-110,-110,-110,-110,-75,-110,-60,-60,-59,-66,-67,-66,-66,-67,-73,-73,-73,-73,-73,-110,-110,-110,-75,-110,-75,-77,-75,-110,-110,-110,-110,-110,-72,-110,-110,-80,-79,-80,-80,-79,-110,-68,-110,-110,-110,-110,-110,-110,-110,1.94244384765625,-30.230712890625,-33.7554931640625,350.83582
8.8,4.8,180,-88,-77,-110,-80,-110,-110,-81,-110,-110,-81,-110,-80,-110,-110,-110,-110,-110,-110,-82,-110,-110,-110,-110,-110,-75,-110,-60,-60,-59,-66,-67,-66,-66,-67,-73,-73,-73,-73,-73,-110,-110,-110,-75,-110,-75,-77,-75,-110,-110,-110,-110,-110,-72,-110,-110,-80,-79,-80,-80,-79,-110,-68,-110,-110,-110,-110,-110,-110,-110,-4.1534423828125,-24.9282836914062,-39.6392822265625,352.78146
8.8,4.8,180,-91,-77,-110,-80,-110,-110,-81,-110,-110,-81,-110,-80,-110,-110,-110,-110,-110,-110,-81,-110,-110,-110,-110,-110,-75,-110,-60,-60,-59,-66,-67,-66,-66,-67,-73,-73,-73,-73,-73,-110,-110,-110,-75,-110,-75,-77,-75,-110,-110,-110,-110,-110,-72,-110,-110,-80,-79,-80,-80,-79,-110,-68,-110,-110,-110,-110,-110,-110,-110,-3.35540771484375,-12.5823974609375,-43.2815551757813,352.72897
8.8,4.8,180,-90,-81,-110,-80,-110,-110,-81,-110,-110,-81,-110,-80,-110,-110,-110,-110,-110,-110,-84,-110,-110,-110,-110,-110,-75,-110,-60,-60,-59,-66,-67,-66,-66,-67,-73,-73,-73,-73,-73,-110,-110,-110,-75,-110,-75,-77,-75,-110,-110,-110,-110,-110,-72,-110,-110,-80,-79,-80,-80,-79,-110,-68,-110,-110,-110,-110,-110,-110,-110,2.752685546875,-3.78570556640625,-43.0709838867188,350.70352
8.8,4.8,180,-100,-75,-110,-80,-110,-110,-81,-110,-110,-81,-110,-80,-110,-110,-110,-110,-110,-110,-81,-110,-110,-110,-110,-110,-75,-110,-60,-60,-59,-66,-67,-66,-66,-67,-73,-73,-73,-73,-73,-110,-110,-110,-75,-110,-75,-77,-75,-110,-110,-110,-110,-110,-72,-110,-110,-80,-79,-80,-80,-79,-110,-68,-110,-110,-110,-110,-110,-110,-110,8.868408203125,-7.87506103515625,-42.6589965820313,351.49747
8.8,4.8,180,-87,-77,-110,-80,-110,-110,-81,-110,-110,-81,-110,-80,-110,-110,-110,-110,-110,-110,-81,-110,-110,-110,-110,-110,-75,-110,-60,-60,-59,-66,-67,-66,-66,-67,-73,-73,-73,-73,-73,-110,-110,-110,-75,-110,-75,-77,-75,-110,-110,-110,-110,-110,-72,-110,-110,-80,-79,-80,-80,-79,-110,-68,-110,-110,-110,-110,-110,-110,-110,5.09796142578125,-21.3180541992187,-38.5818481445312,354.99683
8.8,4.8,180,-90,-78,-110,-80,-110,-110,-81,-110,-110,-81,-110,-80,-110,-110,-110,-110,-110,-110,-82,-110,-110,-110,-110,-110,-75,-110,-60,-60,-59,-66,-67,-66,-66,-67,-73,-73,-73,-73,-73,-110,-110,-110,-75,-110,-75,-77,-75,-110,-110,-110,-110,-110,-72,-110,-110,-80,-79,-80,-80,-79,-110,-68,-110,-110,-110,-110,-110,-110,-110,5.47332763671875,-24.4766235351562,-37.933349609375,352.79959
8.8,4.8,180,-89,-76,-110,-80,-110,-110,-81,-110,-110,-81,-110,-80,-110,-110,-110,-110,-110,-110,-78,-110,-110,-110,-110,-110,-75,-110,-60,-60,-59,-66,-67,-66,-66,-67,-73,-73,-73,-73,-73,-110,-110,-110,-75,-110,-75,-77,-75,-110,-110,-110,-110,-110,-72,-110,-110,-80,-79,-80,-80,-79,-110,-68,-110,-110,-110,-110,-110,-110,-110,-0.53863525390625,-26.6815185546875,-38.7710571289062,352.64877
8.8,4.8,180,-90,-78,-110,-80,-110,-110,-81,-110,-110,-81,-110,-80,-110,-110,-110,-110,-110,-110,-82,-110,-110,-110,-110,-110,-75,-110,-60,-60,-59,-66,-67,-66,-66,-67,-73,-73,-73,-73,-73,-110,-110,-110,-75,-110,-75,-77,-75,-110,-110,-110,-110,-110,-72,-110,-110,-80,-79,-80,-80,-79,-110,-68,-110,-110,-110,-110,-110,-110,-110,4.06646728515625,-26.1199951171875,-36.4181518554687,352.55591
8.8,4.8,180,-98,-77,-110,-80,-110,-110,-81,-110,-110,-81,-110,-80,-110,-110,-110,-110,-110,-110,-84,-110,-110,-110,-110,-110,-75,-110,-60,-60,-59,-66,-67,-66,-66,-67,-73,-73,-73,-73,-73,-110,-110,-110,-75,-110,-75,-77,-75,-110,-110,-110,-110,-110,-72,-110,-110,-80,-79,-80,-80,-79,-110,-68,-110,-110,-110,-110,-110,-110,-110,8.30230712890625,-24.9343872070312,-37.2756958007812,356.12036
8.8,4.8,270,-88,-80,-110,-80,-110,-110,-81,-110,-110,-81,-110,-80,-110,-110,-110,-110,-110,-110,-85,-110,-110,-110,-110,-110,-75,-110,-60,-60,-59,-66,-67,-66,-66,-67,-73,-73,-73,-73,-73,-110,-110,-110,-75,-110,-75,-77,-75,-110,-110,-110,-110,-110,-72,-110,-110,-80,-79,-80,-80,-79,-110,-68,-110,-110,-110,-110,-110,-110,-110,-16.546630859375,-24.6917724609375,-32.5164794921875,83.80992
8.8,4.8,270,-90,-73,-110,-80,-110,-110,-81,-110,-110,-81,-110,-80,-110,-110,-110,-110,-110,-110,-77,-110,-110,-110,-110,-110,-75,-110,-60,-60,-59,-66,-67,-66,-66,-67,-73,-73,-73,-73,-73,-110,-110,-110,-75,-110,-75,-77,-75,-110,-110,-110,-110,-110,-72,-110,-110,-80,-79,-80,-80,-79,-110,-68,-110,-110,-110,-110,-110,-110,-110,-18.8873291015625,-24.114990234375,-34.8556518554687,78.47799
8.8,4.8,270,-95,-70,-110,-80,-110,-110,-81,-110,-110,-81,-110,-80,-110,-110,-110,-110,-110,-110,-77,-110,-110,-110,-110,-110,-75,-110,-60,-60,-59,-66,-67,-66,-66,-67,-73,-73,-73,-73,-73,-110,-110,-110,-75,-110,-75,-77,-75,-110,-110,-110,-110,-110,-72,-110,-110,-80,-79,-80,-80,-79,-110,-68,-110,-110,-110,-110,-110,-110,-110,-15.3305053710938,-20.703125,-36.7660522460937,78.07747
8.8,4.8,270,-92,-81,-110,-80,-110,-110,-81,-110,-110,-81,-110,-80,-110,-110,-110,-110,-110,-110,-75,-110,-110,-110,-110,-110,-75,-110,-60,-60,-59,-66,-67,-66,-66,-67,-73,-73,-73,-73,-73,-110,-110,-110,-75,-110,-75,-77,-75,-110,-110,-110,-110,-110,-72,-110,-110,-80,-79,-80,-80,-79,-110,-68,-110,-110,-110,-110,-110,-110,-110,-18.44482421875,-33.1924438476562,-26.995849609375,81.47775
8.8,4.8,270,-88,-72,-110,-80,-110,-110,-81,-110,-110,-81,-110,-80,-110,-110,-110,-110,-110,-110,-76,-110,-110,-110,-110,-110,-75,-110,-60,-60,-59,-66,-67,-66,-66,-67,-73,-73,-73,-73,-73,-110,-110,-110,-75,-110,-75,-77,-75,-110,-110,-110,-110,-110,-72,-110,-110,-80,-79,-80,-80,-79,-110,-68,-110,-110,-110,-110,-110,-110,-110,-19.036865234375,-37.0132446289062,-17.2805786132813,83.99428
8.8,4.8,270,-92,-82,-110,-80,-110,-110,-81,-110,-110,-81,-110,-80,-110,-110,-110,-110,-110,-110,-88,-110,-110,-110,-110,-110,-75,-110,-60,-60,-59,-66,-67,-66,-66,-67,-73,-73,-73,-73,-73,-110,-110,-110,-75,-110,-75,-77,-75,-110,-110,-110,-110,-110,-72,-110,-110,-80,-79,-80,-80,-79,-110,-68,-110,-110,-110,-110,-110,-110,-110,-16.9998168945313,-42.7215576171875,-10.3057861328125,82.65534
8.8,4.8,270,-87,-71,-110,-80,-110,-110,-81,-110,-110,-81,-110,-80,-110,-110,-110,-110,-110,-110,-75,-110,-110,-110,-110,-110,-75,-110,-60,-60,-59,-66,-67,-66,-66,-67,-73,-73,-73,-73,-73,-110,-110,-110,-75,-110,-75,-77,-75,-110,-110,-110,-110,-110,-72,-110,-110,-80,-79,-80,-80,-79,-110,-68,-110,-110,-110,-110,-110,-110,-110,-19.4091796875,-40.5929565429688,-15.4510498046875,83.63164
8.8,4.8,270,-89,-70,-110,-80,-110,-110,-81,-110,-110,-81,-110,-80,-110,-110,-110,-110,-110,-110,-79,-110,-110,-110,-110,-110,-75,-110,-60,-60,-59,-66,-67,-66,-66,-67,-73,-73,-73,-73,-73,-110,-110,-110,-75,-110,-75,-77,-75,-110,-110,-110,-110,-110,-72,-110,-110,-80,-79,-80,-80,-79,-110,-68,-110,-110,-110,-110,-110,-110,-110,-17.0059204101563,-33.7265014648437,-25.4531860351562,84.47353
8.8,4.8,270,-92,-80,-110,-80,-110,-110,-81,-110,-110,-81,-110,-80,-110,-110,-110,-110,-110,-110,-85,-110,-110,-110,-110,-110,-75,-110,-60,-60,-59,-66,-67,-66,-66,-67,-73,-73,-73,-73,-73,-110,-110,-110,-75,-110,-75,-77,-75,-110,-110,-110,-110,-110,-72,-110,-110,-80,-79,-80,-80,-79,-110,-68,-110,-110,-110,-110,-110,-110,-110,-18.4356689453125,-32.1136474609375,-29.6890258789062,85.77473
8.8,4.8,270,-88,-71,-110,-80,-110,-110,-81,-110,-110,-81,-110,-80,-110,-110,-110,-110,-110,-110,-75,-110,-110,-110,-110,-110,-75,-110,-60,-60,-59,-66,-67,-66,-66,-67,-73,-73,-73,-73,-73,-110,-110,-110,-75,-110,-75,-77,-75,-110,-110,-110,-110,-110,-72,-110,-110,-80,-79,-80,-80,-79,-110,-68,-110,-110,-110,-110,-110,-110,-110,-20.2377319335937,-28.5812377929687,-32.2036743164062,81.1757
8.8,4.8,270,-88,-83,-110,-80,-110,-110,-81,-110,-110,-81,-110,-80,-110,-110,-110,-110,-110,-110,-86,-110,-110,-110,-110,-110,-75,-110,-60,-60,-59,-66,-67,-66,-66,-67,-73,-73,-73,-73,-73,-110,-110,-110,-75,-110,-75,-77,-75,-110,-110,-110,-110,-110,-72,-110,-110,-80,-79,-80,-80,-79,-110,-68,-110,-110,-110,-110,-110,-110,-110,-19.1436767578125,-28.9474487304687,-31.4315795898437,80.80028
8.8,4.8,270,-87,-82,-110,-80,-110,-110,-81,-110,-110,-81,-110,-80,-110,-110,-110,-110,-110,-110,-76,-110,-110,-110,-110,-110,-75,-110,-60,-60,-59,-66,-67,-66,-66,-67,-73,-73,-73,-73,-73,-110,-110,-110,-75,-110,-75,-77,-75,-110,-110,-110,-110,-110,-72,-110,-110,-80,-79,-80,-80,-79,-110,-68,-110,-110,-110,-110,-110,-110,-110,-17.0181274414063,-35.4537963867187,-25.3036499023437,82.67792
8.8,4.8,270,-88,-70,-110,-80,-110,-110,-81,-110,-110,-81,-110,-80,-110,-110,-110,-110,-110,-110,-77,-110,-110,-110,-110,-110,-75,-110,-60,-60,-59,-66,-67,-66,-66,-67,-73,-73,-73,-73,-73,-110,-110,-110,-75,-110,-75,-77,-75,-110,-110,-110,-110,-110,-72,-110,-110,-80,-79,-80,-80,-79,-110,-68,-110,-110,-110,-110,-110,-110,-110,-18.4219360351563,-37.3916625976562,-21.3333129882812,83.29952
8.8,4.8,270,-92,-81,-110,-80,-110,-110,-81,-110,-110,-81,-110,-80,-110,-110,-110,-110,-110,-110,-86,-110,-110,-110,-110,-110,-75,-110,-60,-60,-59,-66,-67,-66,-66,-67,-73,-73,-73,-73,-73,-110,-110,-110,-75,-110,-75,-77,-75,-110,-110,-110,-110,-110,-72,-110,-110,-80,-79,-80,-80,-79,-110,-68,-110,-110,-110,-110,-110,-110,-110,-16.7526245117188,-32.9666137695312,-26.9271850585937,83.5061
8.8,4.8,270,-88,-71,-110,-80,-110,-110,-81,-110,-110,-81,-110,-80,-110,-110,-110,-110,-110,-110,-75,-110,-110,-110,-110,-110,-75,-110,-60,-60,-59,-66,-67,-66,-66,-67,-73,-73,-73,-73,-73,-110,-110,-110,-75,-110,-75,-77,-75,-110,-110,-110,-110,-110,-72,-110,-110,-80,-79,-80,-80,-79,-110,-68,-110,-110,-110,-110,-110,-110,-110,-14.22119140625,-27.0233154296875,-33.7539672851562,82.10979
10.4,4.8,0,-88,-85,-110,-80,-110,-110,-81,-110,-110,-81,-110,-80,-110,-110,-110,-110,-110,-110,-77,-110,-110,-110,-110,-110,-75,-110,-60,-60,-59,-66,-67,-66,-66,-67,-73,-73,-73,-73,-73,-110,-110,-110,-75,-110,-75,-77,-75,-110,-110,-110,-110,-110,-72,-110,-110,-80,-79,-80,-80,-79,-110,-68,-110,-110,-110,-110,-110,-110,-110,0.09613037109375,-48.0148315429688,-9.54437255859375,176.86702
10.4,4.8,0,-87,-81,-110,-80,-110,-110,-81,-110,-110,-81,-110,-80,-110,-110,-110,-110,-110,-110,-95,-110,-110,-110,-110,-110,-75,-110,-60,-60,-59,-66,-67,-66,-66,-67,-73,-73,-73,-73,-73,-110,-110,-110,-75,-110,-75,-77,-75,-110,-110,-110,-110,-110,-72,-110,-110,-80,-79,-80,-80,-79,-110,-68,-110,-110,-110,-110,-110,-110,-110,0.860595703125,-49.9053955078125,-5.04302978515625,170.86969
10.4,4.8,0,-89,-96,-110,-80,-110,-110,-81,-110,-110,-81,-110,-80,-110,-110,-110,-110,-110,-110,-85,-110,-110,-110,-110,-110,-75,-110,-60,-60,-59,-66,-67,-66,-66,-67,-73,-73,-73,-73,-73,-110,-110,-110,-75,-110,-75,-77,-75,-110,-110,-110,-110,-110,-72,-110,-110,-80,-79,-80,-80,-79,-110,-68,-110,-110,-110,-110,-110,-110,-110,1.58233642578125,-47.8652954101563,-0.6439208984375,172.44568
10.4,4.8,0,-88,-83,-110,-80,-110,-110,-81,-110,-110,-81,-110,-80,-110,-110,-110,-110,-110,-110,-93,-110,-110,-110,-110,-110,-75,-110,-60,-60,-59,-66,-67,-66,-66,-67,-73,-73,-73,-73,-73,-110,-110,-110,-75,-110,-75,-77,-75,-110,-110,-110,-110,-110,-72,-110,-110,-80,-79,-80,-80,-79,-110,-68,-110,-110,-110,-110,-110,-110,-110,10.0753784179688,-48.101806640625,5.9326171875,171.52472
10.4,4.8,0,-93,-76,-110,-80,-110,-110,-81,-110,-110,-81,-110,-80,-110,-110,-110,-110,-110,-110,-87,-110,-110,-110,-110,-110,-75,-110,-60,-60,-59,-66,-67,-66,-66,-67,-73,-73,-73,-73,-73,-110,-110,-110,-75,-110,-75,-77,-75,-110,-110,-110,-110,-110,-72,-110,-110,-80,-79,-80,-80,-79,-110,-68,-110,-110,-110,-110,-110,-110,-110,5.8135986328125,-47.9766845703125,-6.5887451171875,171.03786
10.4,4.8,0,-88,-91,-110,-80,-110,-110,-81,-110,-110,-81,-110,-80,-110,-110,-110,-110,-110,-110,-83,-110,-110,-110,-110,-110,-75,-110,-60,-60,-59,-66,-67,-66,-66,-67,-73,-73,-73,-73,-73,-110,-110,-110,-75,-110,-75,-77,-75,-110,-110,-110,-110,-110,-72,-110,-110,-80,-79,-80,-80,-79,-110,-68,-110,-110,-110,-110,-110,-110,-110,-9.185791015625,-46.0235595703125,-18.1533813476563,168.76431
10.4,4.8,0,-87,-82,-110,-80,-110,-110,-81,-110,-110,-81,-110,-80,-110,-110,-110,-110,-110,-110,-94,-110,-110,-110,-110,-110,-75,-110,-60,-60,-59,-66,-67,-66,-66,-67,-73,-73,-73,-73,-73,-110,-110,-110,-75,-110,-75,-77,-75,-110,-110,-110,-110,-110,-72,-110,-110,-80,-79,-80,-80,-79,-110,-68,-110,-110,-110,-110,-110,-110,-110,-11.529541015625,-47.0870971679688,-9.161376953125,165.42761
10.4,4.8,0,-87,-90,-110,-80,-110,-110,-81,-110,-110,-81,-110,-80,-110,-110,-110,-110,-110,-110,-84,-110,-110,-110,-110,-110,-75,-110,-60,-60,-59,-66,-67,-66,-66,-67,-73,-73,-73,-73,-73,-110,-110,-110,-75,-110,-75,-77,-75,-110,-110,-110,-110,-110,-72,-110,-110,-80,-79,-80,-80,-79,-110,-68,-110,-110,-110,-110,-110,-110,-110,-8.20159912109375,-48.1475830078125,-2.0294189453125,165.92381
10.4,4.8,0,-88,-92,-110,-80,-110,-110,-81,-110,-110,-81,-110,-80,-110,-110,-110,-110,-110,-110,-95,-110,-110,-110,-110,-110,-75,-110,-60,-60,-59,-66,-67,-66,-66,-67,-73,-73,-73,-73,-73,-110,-110,-110,-75,-110,-75,-77,-75,-110,-110,-110,-110,-110,-72,-110,-110,-80,-79,-80,-80,-79,-110,-68,-110,-110,-110,-110,-110,-110,-110,-5.96771240234375,-46.9558715820313,4.50439453125,164.32806
10.4,4.8,0,-87,-77,-110,-80,-110,-110,-81,-110,-110,-81,-110,-80,-110,-110,-110,-110,-110,-110,-92,-110,-110,-110,-110,-110,-75,-110,-60,-60,-59,-66,-67,-66,-66,-67,-73,-73,-73,-73,-73,-110,-110,-110,-75,-110,-75,-77,-75,-110,-110,-110,-110,-110,-72,-110,-110,-80,-79,-80,-80,-79,-110,-68,-110,-110,-110,-110,-110,-110,-110,0.848388671875,-47.3129272460938,4.66156005859375,164.20845
10.4,4.8,0,-87,-88,-110,-80,-110,-110,-81,-110,-110,-81,-110,-80,-110,-110,-110,-110,-110,-110,-82,-110,-110,-110,-110,-110,-75,-110,-60,-60,-59,-66,-67,-66,-66,-67,-73,-73,-73,-73,-73,-110,-110,-110,-75,-110,-75,-77,-75,-110,-110,-110,-110,-110,-72,-110,-110,-80,-79,-80,-80,-79,-110,-68,-110,-110,-110,-110,-110,-110,-110,4.82177734375,-47.5372314453125,2.5787353515625,166.14645
10.4,4.8,0,-87,-81,-110,-110,-110,-78,-78,-110,-110,-84,-110,-84,-83,-110,-110,-110,-110,-110,-92,-83,-81,-84,-81,-110,-110,-61,-62,-56,-58,-63,-63,-64,-64,-63,-71,-68,-70,-71,-70,-110,-110,-110,-110,-110,-110,-79,-110,-110,-110,-110,-110,-79,-110,-79,-110,-85,-110,-110,-110,-110,-110,-69,-110,-65,-64,-87,-110,-110,-110,9.95941162109375,-46.1273193359375,-3.50799560546875,165.82399
10.4,4.8,0,-92,-78,-110,-110,-110,-78,-78,-110,-110,-84,-110,-84,-83,-110,-110,-110,-110,-110,-86,-83,-81,-84,-81,-110,-110,-61,-62,-56,-58,-63,-63,-64,-64,-63,-71,-68,-70,-71,-70,-110,-110,-110,-110,-110,-110,-79,-110,-110,-110,-110,-110,-79,-110,-79,-110,-85,-110,-110,-110,-110,-110,-69,-110,-65,-64,-87,-110,-110,-110,13.7405395507813,-45.6283569335938,-14.6835327148438,165.7103
10.4,4.8,0,-86,-87,-110,-110,-110,-78,-78,-110,-110,-84,-110,-84,-83,-110,-110,-110,-110,-110,-81,-83,-81,-84,-81,-110,-110,-61,-62,-56,-58,-63,-63,-64,-64,-63,-71,-68,-70,-71,-70,-110,-110,-110,-110,-110,-110,-79,-110,-110,-110,-110,-110,-79,-110,-79,-110,-85,-110,-110,-110,-110,-110,-69,-110,-65,-64,-87,-110,-110,-110,10.9451293945313,-42.8512573242188,-19.7784423828125,166.53618
10.4,4.8,0,-90,-80,-110,-110,-110,-78,-78,-110,-110,-84,-110,-84,-83,-110,-110,-110,-110,-110,-91,-83,-81,-84,-81,-110,-110,-61,-62,-56,-58,-63,-63,-64,-64,-63,-71,-68,-70,-71,-70,-110,-110,-110,-110,-110,-110,-79,-110,-110,-110,-110,-110,-79,-110,-79,-110,-85,-110,-110,-110,-110,-110,-69,-110,-65,-64,-87,-110,-110,-110,6.96563720703125,-46.4019775390625,-18.2022094726563,165.11787
10.4,4.8,90,-87,-90,-110,-110,-110,-78,-78,-110,-110,-84,-110,-84,-83,-110,-110,-110,-110,-110,-82,-83,-81,-84,-81,-110,-110,-61,-62,-56,-58,-63,-63,-64,-64,-63,-71,-68,-70,-71,-70,-110,-110,-110,-110,-110,-110,-79,-110,-110,-110,-110,-110,-79,-110,-79,-110,-85,-110,-110,-110,-110,-110,-69,-110,-65,-64,-87,-110,-110,-110,6.96563720703125,-46.4019775390625,-18.2022094726563,264.46414
10.4,4.8,90,-86,-84,-110,-110,-110,-78,-78,-110,-110,-84,-110,-84,-83,-110,-110,-110,-110,-110,-92,-83,-81,-84,-81,-110,-110,-61,-62,-56,-58,-63,-63,-64,-64,-63,-71,-68,-70,-71,-70,-110,-110,-110,-110,-110,-110,-79,-110,-110,-110,-110,-110,-79,-110,-79,-110,-85,-110,-110,-110,-110,-110,-69,-110,-65,-64,-87,-110,-110,-110,25.9475708007812,-29.0679931640625,-25.5294799804687,265.05234
10.4,4.8,90,-89,-81,-110,-110,-110,-78,-78,-110,-110,-84,-110,-84,-83,-110,-110,-110,-110,-110,-83,-83,-81,-84,-81,-110,-110,-61,-62,-56,-58,-63,-63,-64,-64,-63,-71,-68,-70,-71,-70,-110,-110,-110,-110,-110,-110,-79,-110,-110,-110,-110,-110,-79,-110,-79,-110,-85,-110,-110,-110,-110,-110,-69,-110,-65,-64,-87,-110,-110,-110,24.9191284179687,-32.8948974609375,-19.5526123046875,263.58441
10.4,4.8,90,-88,-85,-110,-110,-110,-78,-78,-110,-110,-84,-110,-84,-83,-110,-110,-110,-110,-110,-89,-83,-81,-84,-81,-110,-110,-61,-62,-56,-58,-63,-63,-64,-64,-63,-71,-68,-70,-71,-70,-110,-110,-110,-110,-110,-110,-79,-110,-110,-110,-110,-110,-79,-110,-79,-110,-85,-110,-110,-110,-110,-110,-69,-110,-65,-64,-87,-110,-110,-110,26.4007568359375,-31.1370849609375,-25.8636474609375,262.74118
